tube_assembly_id,quote_date,cost
TA-17203,2012-09-26,3.74
TA-15529,2013-04-03,3.74
TA-06929,2011-06-01,3.74
TA-19003,2014-05-28,3.74
TA-08588,2013-09-10,3.74
TA-11826,2012-06-01,3.74
TA-09034,2011-07-27,3.73
TA-00860,1995-03-06,3.73
TA-13117,2011-05-01,3.72
TA-01154,2003-02-11,3.72
TA-07913,2013-08-01,3.72
TA-07849,2011-05-01,3.71
TA-10259,2010-01-01,3.71
TA-18812,2013-01-16,3.71
TA-02547,2004-01-01,3.7
TA-07098,2007-10-23,3.7
TA-09847,2006-05-02,3.7
TA-11749,2010-01-01,3.7
TA-12147,2013-08-05,3.69
TA-01683,2001-06-01,3.69
TA-15158,2013-08-05,3.69
TA-00248,2008-07-01,3.69
TA-06571,2011-05-31,3.69
TA-11013,1997-10-20,3.68
TA-17736,2013-04-17,3.68
TA-01104,1995-06-09,3.68
TA-07687,2014-01-27,3.68
TA-18160,2012-10-19,3.67
TA-17802,2014-01-24,3.66
TA-03785,1999-10-21,3.66
TA-05321,2013-08-05,3.66
TA-13593,2012-02-01,3.66
TA-13819,2011-05-01,3.66
TA-02430,2013-08-05,3.65
TA-05538,2014-02-13,3.65
TA-01748,2009-03-01,3.64
TA-09839,2013-08-01,3.64
TA-16647,2013-08-08,3.64
TA-08207,2013-01-17,3.64
TA-07899,2013-08-01,3.63
TA-18853,2014-02-12,3.63
TA-14226,2012-09-01,3.62
TA-07438,2005-04-21,3.62
TA-14455,2014-08-29,3.62
TA-06608,2012-06-15,3.62
TA-18184,2013-02-15,3.61
TA-13377,2013-09-10,3.61
TA-21097,2012-01-24,3.61
TA-16890,2015-02-27,3.61
TA-06031,2013-08-05,3.61
TA-05011,2011-09-01,3.6
TA-12336,2013-08-05,3.6
TA-09607,2011-08-01,3.59
TA-07321,2013-08-05,3.57
TA-17888,2014-08-27,3.57
TA-17888,2012-08-23,3.57
TA-21142,1997-10-20,3.57
TA-08088,2005-05-10,3.57
TA-21099,2008-01-01,3.57
TA-17126,2012-03-09,3.57
TA-13161,2013-04-19,3.57
TA-14152,2011-05-01,3.57
TA-08461,2009-10-01,3.56
TA-14196,2013-05-01,3.56
TA-21110,2014-02-12,3.56
TA-12122,2013-08-05,3.55
TA-18111,2013-09-17,3.54
TA-17861,2012-12-06,3.54
TA-18112,2014-01-15,3.54
TA-05947,2014-08-08,3.53
TA-05471,2013-01-16,3.53
TA-16519,2013-11-06,3.53
TA-09385,2009-05-18,3.52
TA-16103,2012-09-10,3.52
TA-11136,2011-05-01,3.52
TA-05880,2013-08-01,3.52
TA-11815,2007-04-17,3.51
TA-18862,2013-01-16,3.51
TA-06999,2011-05-01,3.51
TA-03699,2004-11-12,3.51
TA-02205,2013-01-16,3.51
TA-07791,2011-08-22,3.51
TA-12160,2013-08-05,3.5
TA-00447,2011-06-01,3.5
TA-00932,2013-01-16,3.5
TA-08957,2010-01-01,3.5
TA-08605,2011-05-01,3.49
TA-14867,2013-08-01,3.49
TA-19571,2001-10-03,3.49
TA-11803,2013-08-05,3.49
TA-07485,2006-02-20,3.49
TA-11001,2011-05-23,3.49
TA-02566,2011-06-01,3.49
TA-09034,2009-10-01,3.49
TA-18860,2013-01-16,3.48
TA-07933,2012-04-20,3.48
TA-20905,2011-05-01,3.48
TA-09577,2011-05-01,3.48
TA-00140,2011-05-12,3.47
TA-01136,2014-02-11,3.47
TA-07237,2013-10-15,3.46
TA-07237,2013-10-10,3.46
TA-06973,2011-06-01,3.46
TA-11482,2013-02-28,3.46
TA-19740,2011-06-09,3.46
TA-08604,2011-05-01,3.46
TA-15550,2011-10-12,3.46
TA-03826,2000-05-12,3.46
TA-18857,2009-04-15,3.45
TA-05146,2001-06-16,3.45
TA-14151,2009-07-23,3.45
TA-08463,2009-10-01,3.45
TA-00506,2011-05-16,3.44
TA-17804,2014-01-24,3.44
TA-01835,2013-09-10,3.44
TA-10747,2009-10-01,3.44
TA-12331,2013-08-05,3.44
TA-01492,2013-08-05,3.44
TA-17862,2012-12-06,3.44
TA-00021,2014-02-10,3.43
TA-15729,2014-01-30,3.43
TA-21100,2011-05-01,3.43
TA-11201,2006-10-25,3.42
TA-11814,2013-01-16,3.41
TA-08714,2013-08-05,3.41
TA-13284,2013-09-10,3.41
TA-07568,2013-08-05,3.41
TA-09724,2008-12-01,3.41
TA-09727,2008-12-01,3.4
TA-08060,2004-11-08,3.4
TA-11243,2009-10-01,3.39
TA-11777,2007-04-30,3.37
TA-07912,2006-08-01,3.36
TA-06580,2007-10-01,3.36
TA-07911,2012-04-20,3.36
TA-20711,2009-08-31,3.36
TA-06947,2003-11-14,3.36
TA-14205,2013-08-05,3.36
TA-18011,2014-02-11,3.35
TA-14273,2011-10-08,3.35
TA-18566,2013-05-03,3.35
TA-15873,2013-09-12,3.35
TA-13505,2011-05-01,3.34
TA-09911,2010-10-11,3.34
TA-03160,2009-01-02,3.34
TA-17980,2012-08-03,3.34
TA-01839,2013-02-07,3.34
TA-18591,2013-04-01,3.34
TA-03780,2013-01-16,3.34
TA-10105,2013-08-01,3.33
TA-07898,2013-08-01,3.33
TA-11829,2013-08-05,3.32
TA-14166,2011-10-27,3.32
TA-09867,2006-05-01,3.32
TA-01569,2013-01-16,3.32
TA-17128,2012-03-02,3.32
TA-19902,2011-08-01,3.32
TA-00754,2013-08-05,3.31
TA-13044,2009-01-09,3.31
TA-11116,2013-01-16,3.31
TA-14864,2013-08-01,3.31
TA-06219,2002-07-31,3.31
TA-14248,2013-08-21,3.31
TA-09366,2005-11-12,3.3
TA-16854,2013-07-31,3.3
TA-13912,2013-08-05,3.29
TA-04770,2011-06-01,3.29
TA-10543,2008-09-05,3.29
TA-16601,2012-11-06,3.29
TA-04275,2014-02-04,3.29
TA-13039,2009-01-09,3.29
TA-06811,2011-06-01,3.29
TA-13401,2009-04-07,3.29
TA-12520,2013-08-21,3.28
TA-15372,2013-02-18,3.27
TA-19487,2009-11-10,3.27
TA-15586,2013-08-05,3.27
TA-01973,2013-08-05,3.27
TA-18826,2014-02-12,3.26
TA-03897,2011-05-01,3.26
TA-14896,2010-06-03,3.26
TA-11032,2011-06-01,3.26
TA-17803,2014-01-24,3.26
TA-03779,2013-01-16,3.25
TA-11976,2013-09-10,3.25
TA-04273,2014-02-04,3.25
TA-01219,2011-04-12,3.24
TA-12444,2011-05-01,3.24
TA-10260,2011-08-01,3.24
TA-01552,2012-11-06,3.23
TA-09498,2013-08-05,3.23
TA-16560,2013-11-26,3.23
TA-13971,2009-08-14,3.22
TA-14027,2013-08-05,3.22
TA-01475,2010-07-30,3.22
TA-06034,2013-08-05,3.22
TA-02925,2011-08-01,3.22
TA-21120,2005-03-01,3.22
TA-09838,2013-08-01,3.21
TA-02490,2013-09-05,3.21
TA-09606,2011-08-01,3.21
TA-14456,2010-06-01,3.21
TA-02389,2013-01-16,3.21
TA-10691,2013-08-05,3.21
TA-07648,2014-08-01,3.21
TA-13112,2011-05-01,3.2
TA-13475,2009-09-04,3.2
TA-07459,2012-06-07,3.2
TA-16398,2012-01-31,3.19
TA-03899,2011-05-01,3.19
TA-19239,2014-02-12,3.19
TA-19242,2014-02-12,3.19
TA-18522,2013-04-18,3.19
TA-01131,2014-02-13,3.19
TA-09566,2013-08-05,3.19
TA-14615,2011-05-01,3.18
TA-03560,1999-05-14,3.18
TA-10749,2006-11-27,3.17
TA-16481,2012-01-12,3.17
TA-15162,2013-08-05,3.17
TA-11001,1999-09-13,3.17
TA-08758,2011-05-01,3.17
TA-07946,2013-08-01,3.17
TA-15872,2013-11-15,3.16
TA-10091,2013-09-10,3.16
TA-03480,2013-09-10,3.15
TA-04386,2014-07-08,3.15
TA-14609,2013-09-10,3.15
TA-01329,1995-06-05,3.15
TA-10750,2006-11-27,3.15
TA-09630,2006-02-27,3.15
TA-04484,2003-01-27,3.15
TA-14887,2010-06-03,3.14
TA-16100,2012-12-06,3.14
TA-07910,2013-08-01,3.14
TA-03783,2011-08-01,3.14
TA-17042,2012-06-01,3.14
TA-18836,2014-02-12,3.14
TA-18825,2014-02-12,3.14
TA-18832,2014-02-12,3.14
TA-18829,2014-02-12,3.14
TA-18835,2014-02-12,3.14
TA-18830,2014-02-12,3.14
TA-18828,2014-02-27,3.14
TA-18831,2014-02-12,3.14
TA-01932,2013-01-16,3.14
TA-18833,2014-02-12,3.14
TA-16208,2012-01-19,3.13
TA-13604,2009-03-12,3.13
TA-16872,2012-10-01,3.12
TA-07810,2011-08-01,3.12
TA-19245,2014-02-12,3.12
TA-09750,2011-05-01,3.12
TA-08233,2011-05-01,3.11
TA-11115,2013-01-16,3.11
TA-05260,2014-05-14,3.11
TA-17336,2013-02-04,3.1
TA-16486,2012-01-12,3.1
TA-16207,2012-01-19,3.1
TA-19598,2011-05-01,3.1
TA-10100,2006-06-02,3.1
TA-12067,2008-12-01,3.1
TA-16834,2012-01-12,3.1
TA-09748,2011-05-01,3.1
TA-16836,2012-01-12,3.1
TA-16086,2014-02-11,3.1
TA-09256,2013-08-05,3.09
TA-12123,2011-05-01,3.09
TA-10746,2013-08-05,3.08
TA-00942,2011-08-01,3.08
TA-17414,2012-10-15,3.08
TA-05722,2008-07-01,3.08
TA-01660,1998-02-13,3.08
TA-09851,2013-08-01,3.07
TA-00408,2012-12-04,3.07
TA-20584,2013-09-10,3.07
TA-13768,2012-07-09,3.06
TA-15166,2013-05-01,3.06
TA-15207,2013-05-01,3.06
TA-01637,2014-02-13,3.06
TA-00434,2011-08-01,3.06
TA-12365,2013-09-10,3.06
TA-10188,2006-06-26,3.05
TA-16484,2012-01-12,3.05
TA-16487,2012-01-12,3.05
TA-08764,2005-03-11,3.05
TA-04483,2013-09-10,3.05
TA-19777,2014-01-21,3.05
TA-09956,2014-08-01,3.05
TA-05902,2013-02-04,3.04
TA-01823,2013-01-16,3.04
TA-11052,2013-01-16,3.04
TA-00168,2014-02-06,3.04
TA-18598,2014-01-06,3.04
TA-12139,2013-08-05,3.04
TA-01366,2013-08-05,3.04
TA-09837,2013-08-01,3.04
TA-12507,2013-08-21,3.03
TA-09846,2006-05-02,3.03
TA-20364,2013-08-05,3.03
TA-07333,2013-08-05,3.03
TA-19038,2008-06-01,3.02
TA-19039,2008-06-01,3.02
TA-18945,2013-02-18,3.02
TA-10714,2012-08-10,3.01
TA-07932,2013-08-01,3.01
TA-07932,2013-11-19,3.01
TA-04390,2013-09-10,3.01
TA-09111,2007-10-05,3.01
TA-09673,2013-08-05,3.01
TA-10101,2006-05-23,3.0
TA-13035,2012-05-07,3.0
TA-10025,2008-01-01,3.0
TA-11768,2008-06-01,3.0
TA-12164,2013-08-05,2.99
TA-08048,2011-05-01,2.99
TA-13635,2013-09-10,2.99
TA-04057,2010-06-25,2.99
TA-14493,2013-09-10,2.98
TA-06480,2013-08-05,2.98
TA-19690,2001-12-03,2.98
TA-13062,2008-11-25,2.97
TA-00703,2011-08-01,2.97
TA-02964,2013-08-05,2.97
TA-18293,2013-09-03,2.96
TA-06880,2004-04-05,2.96
TA-03781,2011-08-01,2.96
TA-05243,2005-05-09,2.95
TA-17174,2013-10-15,2.95
TA-19526,2011-06-01,2.95
TA-19527,2011-06-01,2.95
TA-03367,2013-04-01,2.95
TA-18854,2014-02-12,2.95
TA-18856,2014-02-12,2.95
TA-12643,2011-05-01,2.95
TA-03880,2007-12-03,2.95
TA-00048,2009-09-01,2.94
TA-09785,2013-08-05,2.94
TA-16727,2013-08-08,2.94
TA-08663,2005-04-22,2.94
TA-15841,2013-02-15,2.93
TA-14128,2010-01-01,2.93
TA-21159,2013-01-16,2.93
TA-19559,2005-05-09,2.93
TA-14427,2013-08-01,2.93
TA-00821,2002-01-30,2.92
TA-05939,2008-08-01,2.92
TA-00617,2012-03-01,2.92
TA-17153,2013-12-20,2.92
TA-05116,2013-09-10,2.92
TA-18159,2012-11-08,2.92
TA-00412,2011-06-01,2.92
TA-10063,2007-09-28,2.92
TA-09024,2008-12-01,2.91
TA-02826,2012-03-06,2.91
TA-10712,2009-10-01,2.91
TA-09965,2014-08-01,2.9
TA-03230,2013-01-16,2.9
TA-15316,2011-05-02,2.89
TA-00804,2013-01-16,2.89
TA-07470,2011-07-27,2.89
TA-09005,2005-07-27,2.88
TA-08037,2014-06-03,2.88
TA-17338,2013-02-04,2.88
TA-16733,2012-03-02,2.88
TA-13840,2013-08-05,2.87
TA-13029,2013-01-16,2.87
TA-09306,2013-11-15,2.87
TA-08051,2011-06-01,2.87
TA-11000,2011-05-23,2.86
TA-04391,2013-09-10,2.86
TA-06025,2013-08-05,2.86
TA-07908,2012-04-20,2.85
TA-16576,2013-06-07,2.85
TA-10579,2013-08-05,2.85
TA-11676,2013-01-16,2.85
TA-12355,2010-06-01,2.85
TA-03114,2013-01-16,2.84
TA-15528,2013-08-05,2.84
TA-08307,2011-08-05,2.83
TA-07320,2013-08-05,2.83
TA-00506,2014-07-01,2.83
TA-14869,2013-08-01,2.83
TA-16782,2013-08-01,2.82
TA-02462,2005-05-09,2.82
TA-00617,2013-05-24,2.82
TA-09078,2007-09-28,2.82
TA-09077,2007-09-28,2.82
TA-00617,2013-09-24,2.82
TA-09464,2012-06-01,2.82
TA-07274,2011-05-01,2.81
TA-18352,2014-08-01,2.81
TA-15107,2013-08-05,2.81
TA-14426,2013-08-01,2.8
TA-18332,2013-04-03,2.8
TA-13858,2013-09-10,2.79
TA-17366,2013-05-09,2.79
TA-15243,2011-05-19,2.79
TA-11816,2007-08-29,2.78
TA-01449,2013-08-05,2.77
TA-08591,2013-08-05,2.77
TA-10248,2013-08-21,2.77
TA-10397,2008-08-28,2.77
TA-10095,2013-08-01,2.77
TA-16762,2012-01-26,2.76
TA-12068,2008-12-01,2.75
TA-17196,2012-05-01,2.75
TA-20091,2010-11-04,2.75
TA-13750,2011-05-01,2.75
TA-01972,2013-01-16,2.75
TA-03227,2011-06-01,2.75
TA-16857,2013-05-06,2.74
TA-12133,2013-08-05,2.74
TA-09912,2007-03-01,2.74
TA-18250,2013-02-13,2.74
TA-05991,2013-01-16,2.74
TA-08050,2011-05-01,2.74
TA-00027,1993-09-24,2.74
TA-06173,2002-07-26,2.73
TA-13710,2014-08-01,2.73
TA-08590,2013-08-05,2.73
TA-15694,2013-08-01,2.72
TA-13592,2011-12-05,2.72
TA-07837,2014-07-08,2.71
TA-10062,2006-05-22,2.71
TA-08583,2007-10-01,2.7
TA-15249,2011-05-01,2.7
TA-14136,2010-08-01,2.7
TA-09966,2014-08-01,2.7
TA-17406,2013-08-01,2.7
TA-14449,2013-11-15,2.7
TA-11375,2013-06-17,2.7
TA-14150,2010-01-01,2.7
TA-19276,2011-04-04,2.7
TA-09277,2013-11-15,2.7
TA-11120,2013-01-16,2.7
TA-10187,2013-02-01,2.7
TA-08250,2013-08-05,2.69
TA-07900,2013-08-01,2.69
TA-10098,2014-08-01,2.69
TA-13167,2013-08-05,2.69
TA-01369,2010-10-06,2.69
TA-14431,2013-08-01,2.69
TA-03046,2001-04-16,2.69
TA-12407,2013-02-06,2.68
TA-11542,2010-01-01,2.68
TA-02497,2013-08-28,2.68
TA-07924,2013-08-01,2.68
TA-14249,2013-08-05,2.68
TA-19756,2011-08-01,2.67
TA-05968,2011-08-01,2.67
TA-19262,2014-02-12,2.67
TA-19260,2014-02-12,2.67
TA-19264,2014-02-12,2.67
TA-19263,2014-02-12,2.67
TA-15814,2013-12-20,2.67
TA-02626,2013-01-07,2.67
TA-07944,2013-08-01,2.67
TA-15154,2011-09-01,2.66
TA-10204,2006-10-19,2.66
TA-11029,2013-01-16,2.65
TA-13934,2012-08-10,2.65
TA-15312,2013-08-05,2.65
TA-19488,2007-07-02,2.65
TA-20124,2013-01-16,2.65
TA-15274,2011-02-16,2.65
TA-12707,2013-01-16,2.64
TA-16512,2012-07-09,2.63
TA-05937,2004-01-01,2.63
TA-00818,2011-06-01,2.63
TA-09067,2007-10-31,2.63
TA-16312,2013-06-12,2.63
TA-18290,2014-08-01,2.63
TA-14429,2013-08-01,2.63
TA-18291,2014-08-01,2.63
TA-08065,2013-09-10,2.62
TA-07043,2013-09-18,2.62
TA-04884,2012-03-15,2.62
TA-07924,2008-08-01,2.62
TA-05694,2002-09-18,2.62
TA-11443,2010-04-12,2.62
TA-21177,2008-04-15,2.61
TA-03659,2011-04-29,2.61
TA-11000,1999-09-13,2.6
TA-08932,2012-10-10,2.6
TA-01780,2013-08-05,2.6
TA-08932,2011-05-01,2.6
TA-01031,2013-08-05,2.6
TA-07930,2013-08-01,2.59
TA-14015,2013-08-05,2.59
TA-19467,2013-04-08,2.59
TA-17807,2012-07-10,2.58
TA-19500,2005-06-15,2.58
TA-05034,2014-02-20,2.58
TA-13563,2009-05-19,2.58
TA-08231,2005-07-22,2.58
TA-01779,2013-08-05,2.57
TA-13751,2011-05-01,2.57
TA-11825,2013-08-05,2.57
TA-12529,2013-08-21,2.57
TA-06111,2013-08-05,2.56
TA-09974,2006-08-15,2.56
TA-07917,2014-04-29,2.56
TA-08050,2011-02-23,2.56
TA-14400,2013-02-15,2.56
TA-10757,2013-02-01,2.55
TA-02965,2013-08-05,2.55
TA-01821,2013-01-16,2.55
TA-08038,2013-01-16,2.55
TA-02110,2013-01-16,2.55
TA-17641,2012-11-28,2.55
TA-10331,2013-09-10,2.55
TA-01327,2013-08-05,2.55
TA-08694,2011-08-01,2.55
TA-11672,2007-03-21,2.54
TA-14866,2013-08-01,2.54
TA-13270,2013-08-28,2.54
TA-16630,2012-07-09,2.53
TA-19569,2011-03-22,2.53
TA-10341,2009-10-01,2.53
TA-12905,2009-04-09,2.53
TA-18186,2013-02-15,2.52
TA-07431,2012-10-15,2.52
TA-05542,2013-12-20,2.52
TA-09006,2005-08-02,2.52
TA-07929,2013-08-01,2.52
TA-08049,2011-05-01,2.52
TA-08717,2013-08-05,2.51
TA-02429,2013-08-05,2.51
TA-17378,2012-09-10,2.51
TA-02082,2014-06-10,2.51
TA-04618,2013-12-13,2.51
TA-19653,2013-02-12,2.5
TA-14459,2014-08-29,2.5
TA-14458,2014-08-29,2.5
TA-11100,2013-02-12,2.5
TA-14460,2014-08-29,2.5
TA-07972,2011-05-01,2.5
TA-05982,2013-10-21,2.5
TA-13914,2013-08-05,2.5
TA-14729,2013-08-05,2.49
TA-00506,2014-05-21,2.49
TA-05763,2011-12-08,2.48
TA-09610,2013-08-01,2.48
TA-14636,2013-08-21,2.48
TA-17657,2013-10-29,2.48
TA-01464,2013-08-05,2.48
TA-01673,1999-09-01,2.47
TA-00642,2013-08-05,2.46
TA-09510,2013-08-21,2.46
TA-09610,2008-08-01,2.46
TA-06061,2005-05-09,2.46
TA-10334,2013-09-10,2.46
TA-12279,2011-05-01,2.46
TA-09110,2007-10-05,2.46
TA-08716,2013-08-05,2.45
TA-00827,2006-07-20,2.45
TA-19014,2011-05-05,2.44
TA-12922,2013-08-05,2.44
TA-06417,2011-08-01,2.44
TA-15275,2013-02-18,2.44
TA-07926,2012-04-20,2.43
TA-20416,2003-10-27,2.42
TA-11854,2011-05-01,2.42
TA-11853,2011-05-01,2.42
TA-13033,2008-07-31,2.42
TA-14267,2013-04-01,2.41
TA-13856,2013-09-10,2.41
TA-07808,2011-08-01,2.41
TA-12500,2012-03-27,2.41
TA-08623,2013-08-05,2.41
TA-15348,2011-02-16,2.41
TA-03210,2013-01-16,2.41
TA-10203,2011-10-03,2.41
TA-05472,2013-08-21,2.4
TA-00856,2014-06-03,2.4
TA-05229,2013-09-10,2.4
TA-07165,2011-05-01,2.4
TA-14308,2013-08-21,2.39
TA-15315,2012-10-03,2.39
TA-15152,2014-05-16,2.39
TA-15813,2013-12-01,2.38
TA-08694,2009-10-01,2.38
TA-04293,2006-01-01,2.38
TA-00062,2014-06-03,2.38
TA-19012,2001-08-20,2.37
TA-16162,2014-03-28,2.37
TA-09866,2013-08-01,2.37
TA-01822,2013-01-16,2.37
TA-15754,2013-08-01,2.37
TA-12419,2013-08-05,2.37
TA-15648,2013-04-24,2.36
TA-19011,2005-05-09,2.36
TA-09050,2006-03-06,2.36
TA-02616,2013-08-05,2.36
TA-14730,2013-09-10,2.36
TA-09784,2013-08-05,2.36
TA-07897,2013-08-01,2.36
TA-15631,2013-02-05,2.36
TA-00140,2009-07-10,2.36
TA-15866,2012-11-30,2.36
TA-08049,2011-02-23,2.35
TA-06479,2013-09-10,2.35
TA-11032,2011-04-29,2.35
TA-00667,1994-06-08,2.35
TA-18340,2013-09-04,2.35
TA-13804,2009-05-19,2.35
TA-12670,2013-09-10,2.35
TA-19027,2011-04-13,2.35
TA-08458,2005-02-01,2.35
TA-08474,2013-09-10,2.35
TA-05399,2004-04-26,2.35
TA-16019,2014-08-28,2.34
TA-03724,2013-08-05,2.34
TA-15878,2012-05-01,2.34
TA-10537,2013-08-05,2.33
TA-00641,2013-09-10,2.33
TA-01465,2013-08-05,2.33
TA-12417,2013-08-05,2.33
TA-09645,2009-07-01,2.33
TA-10594,2011-05-01,2.32
TA-07905,2013-08-01,2.32
TA-12324,2009-10-01,2.32
TA-14501,2013-09-10,2.32
TA-08208,2011-05-31,2.32
TA-09962,2014-08-01,2.32
TA-11131,2013-01-16,2.31
TA-15109,2013-08-05,2.31
TA-11119,2013-01-16,2.31
TA-08313,2012-03-05,2.31
TA-19033,1999-09-13,2.31
TA-16320,2013-11-25,2.31
TA-15468,2013-07-29,2.31
TA-19530,2005-05-09,2.31
TA-05234,2002-11-20,2.3
TA-02705,2013-01-16,2.3
TA-11675,2013-01-16,2.29
TA-04804,2014-06-26,2.29
TA-02059,2013-08-05,2.28
TA-00675,2011-08-01,2.28
TA-08624,2013-09-10,2.27
TA-09992,2013-08-05,2.27
TA-08405,2013-08-05,2.26
TA-19496,2011-05-06,2.26
TA-12250,2007-09-10,2.26
TA-19652,1998-04-16,2.26
TA-04656,2011-06-01,2.26
TA-09272,2011-04-13,2.26
TA-06175,2002-07-31,2.26
TA-07922,2013-08-01,2.25
TA-07923,2013-08-01,2.25
TA-18565,2013-05-03,2.25
TA-17787,2012-06-12,2.25
TA-08817,2005-12-05,2.25
TA-16734,2012-03-02,2.25
TA-19750,1997-10-20,2.24
TA-15248,2010-08-11,2.24
TA-00449,2011-06-01,2.23
TA-02981,2013-08-05,2.23
TA-20135,2013-02-12,2.23
TA-01153,2013-02-07,2.23
TA-19014,2005-03-01,2.22
TA-14123,2011-05-01,2.22
TA-19269,2014-02-12,2.22
TA-19270,2014-02-12,2.22
TA-07922,2008-08-01,2.22
TA-19275,2014-02-12,2.22
TA-07923,2008-08-01,2.22
TA-12652,2013-08-01,2.22
TA-20407,2013-08-05,2.21
TA-14487,2014-06-02,2.2
TA-09456,2013-09-10,2.2
TA-02622,2011-11-21,2.2
TA-12518,2013-08-21,2.2
TA-12709,2013-01-16,2.2
TA-20091,2007-08-20,2.2
TA-10510,2013-01-16,2.2
TA-12925,2013-09-10,2.2
TA-04770,2011-04-29,2.2
TA-02111,2013-01-16,2.2
TA-04064,2013-08-05,2.19
TA-17899,2012-08-31,2.19
TA-17899,2012-07-10,2.19
TA-07955,2013-08-05,2.19
TA-10997,2014-07-12,2.19
TA-00064,2014-06-03,2.18
TA-18567,2013-05-03,2.18
TA-11228,2008-04-01,2.18
TA-13698,2013-09-10,2.18
TA-00934,2013-01-16,2.18
TA-07567,2013-09-10,2.17
TA-13624,2013-09-10,2.17
TA-13309,2008-12-17,2.16
TA-13217,2014-07-24,2.16
TA-19688,2013-01-16,2.15
TA-15221,2012-06-14,2.14
TA-12135,2013-08-05,2.14
TA-02108,2013-01-16,2.14
TA-19027,2008-06-01,2.13
TA-12132,2011-10-12,2.13
TA-06548,2013-01-16,2.13
TA-19256,2011-05-06,2.13
TA-11038,2011-08-01,2.13
TA-10587,2009-08-31,2.13
TA-12644,2011-05-01,2.12
TA-03518,2014-06-03,2.12
TA-00501,2011-04-29,2.12
TA-07947,2012-04-20,2.12
TA-13331,2013-08-05,2.11
TA-13838,2013-08-05,2.11
TA-06605,2013-09-10,2.11
TA-06414,2011-08-01,2.11
TA-10512,2011-05-01,2.11
TA-18728,2005-05-09,2.11
TA-08302,2013-08-21,2.11
TA-08301,2013-08-21,2.11
TA-09854,2014-08-01,2.1
TA-19470,2010-08-24,2.1
TA-12894,2009-05-05,2.1
TA-12924,2013-09-10,2.1
TA-00903,2013-09-24,2.1
TA-08960,2013-09-10,2.09
TA-00657,2009-09-22,2.09
TA-02865,2013-08-05,2.09
TA-05384,2013-08-05,2.09
TA-16640,2013-05-13,2.09
TA-19709,2011-05-01,2.08
TA-12285,2008-03-06,2.08
TA-12255,2013-08-05,2.08
TA-10558,2011-10-27,2.08
TA-10557,2011-10-27,2.08
TA-19496,2005-06-01,2.06
TA-16682,2012-03-12,2.05
TA-13623,2013-09-10,2.04
TA-06596,2009-07-01,2.03
TA-14026,2011-05-01,2.03
TA-10117,2013-01-16,2.03
TA-06596,2012-03-01,2.03
TA-01086,2014-06-03,2.03
TA-01369,2008-05-28,2.01
TA-17643,2012-11-28,2.01
TA-10463,2013-09-10,2.01
TA-02241,2013-01-16,2.01
TA-07927,2006-08-01,2.01
TA-09745,2011-08-05,2.0
TA-12364,2013-08-05,2.0
TA-00165,1993-11-12,1.99
TA-00269,1998-04-06,1.99
TA-17692,2014-05-01,1.99
TA-02675,2013-08-05,1.99
TA-05449,2006-02-20,1.99
TA-14620,2011-05-01,1.99
TA-11194,2012-07-31,1.98
TA-13361,2009-01-07,1.98
TA-09509,2013-08-21,1.98
TA-05519,2013-08-01,1.98
TA-01085,2014-06-03,1.98
TA-06604,2013-08-05,1.98
TA-03484,2013-09-19,1.98
TA-03484,2006-04-15,1.98
TA-08156,2010-01-01,1.97
TA-06923,2008-04-01,1.97
TA-15267,2013-02-18,1.96
TA-09957,2014-08-01,1.96
TA-08251,2013-08-05,1.95
TA-01083,2014-06-03,1.95
TA-08963,2009-05-18,1.95
TA-13905,2013-08-05,1.95
TA-12138,2013-08-05,1.95
TA-05034,2013-02-12,1.95
TA-13557,2013-08-05,1.95
TA-19743,2013-02-07,1.95
TA-20133,2013-02-12,1.95
TA-20134,2013-02-12,1.95
TA-17771,2014-05-01,1.94
TA-06269,2013-09-10,1.94
TA-18730,2013-01-16,1.94
TA-12710,2013-01-16,1.94
TA-16055,2011-09-28,1.94
TA-21141,2009-11-30,1.94
TA-09958,2014-08-01,1.94
TA-15349,2010-11-12,1.94
TA-15577,2013-06-13,1.94
TA-08003,2011-05-01,1.93
TA-13502,2011-05-01,1.93
TA-12661,2013-08-01,1.93
TA-00905,2013-09-24,1.93
TA-00905,2011-06-01,1.93
TA-02569,2011-08-08,1.92
TA-05317,2013-08-05,1.92
TA-12653,2013-08-01,1.91
TA-04202,2013-08-05,1.91
TA-19086,1989-10-17,1.91
TA-18341,2013-06-26,1.9
TA-08234,2011-05-01,1.9
TA-19595,2012-10-15,1.9
TA-19595,2011-06-01,1.9
TA-14026,2009-08-25,1.9
TA-06670,2013-08-05,1.9
TA-05277,2003-09-30,1.89
TA-12578,2011-05-01,1.89
TA-12354,2010-06-01,1.89
TA-11213,2007-04-01,1.88
TA-05804,2004-11-12,1.88
TA-10279,2011-05-01,1.88
TA-19020,2013-10-01,1.87
TA-07335,2013-09-10,1.86
TA-16053,2012-03-06,1.86
TA-10507,2013-08-21,1.86
TA-19562,2004-04-19,1.86
TA-11003,2011-04-13,1.86
TA-15309,2013-09-10,1.86
TA-02112,2013-01-16,1.85
TA-06595,2012-03-01,1.84
TA-11049,2014-01-06,1.84
TA-06595,2009-07-01,1.84
TA-02709,2011-08-01,1.84
TA-11117,2013-02-01,1.84
TA-12225,2011-05-01,1.84
TA-00402,2013-08-05,1.84
TA-05461,2001-08-17,1.83
TA-07368,2013-08-28,1.83
