tube_assembly_id,supplier,cost
TA-16537,S-0026,3.86
TA-18746,S-0072,3.86
TA-11820,S-0041,3.86
TA-18302,S-0013,3.85
TA-15264,S-0072,3.85
TA-13568,S-0013,3.85
TA-11809,S-0041,3.84
TA-01146,S-0066,3.84
TA-19004,S-0026,3.83
TA-18468,S-0013,3.83
TA-10172,S-0041,3.83
TA-01023,S-0062,3.83
TA-08298,S-0013,3.83
TA-11576,S-0013,3.82
TA-11179,S-0072,3.82
TA-11818,S-0072,3.82
TA-09040,S-0058,3.82
TA-20083,S-0066,3.82
TA-09394,S-0041,3.81
TA-06462,S-0072,3.81
TA-05219,S-0041,3.8
TA-19883,S-0072,3.8
TA-13172,S-0013,3.8
TA-09381,S-0066,3.79
TA-10189,S-0072,3.79
TA-13231,S-0066,3.79
TA-09995,S-0058,3.79
TA-16515,S-0058,3.79
TA-02104,S-0062,3.79
TA-01367,S-0041,3.79
TA-00674,S-0062,3.78
TA-04288,S-0072,3.78
TA-10616,S-0041,3.78
TA-12642,S-0013,3.77
TA-12334,S-0041,3.77
TA-18596,S-0013,3.77
TA-08808,S-0058,3.76
TA-16818,S-0058,3.76
TA-07255,S-0041,3.76
TA-17441,S-0005,3.76
TA-18990,S-0013,3.75
TA-14115,S-0013,3.75
TA-03066,S-0072,3.75
TA-03903,S-0013,3.75
TA-00403,S-0066,3.74
TA-17183,S-0013,3.74
TA-01410,S-0066,3.74
TA-06929,S-0072,3.74
TA-08588,S-0041,3.74
TA-19003,S-0005,3.74
TA-15529,S-0026,3.74
TA-11826,S-0041,3.74
TA-17203,S-0013,3.74
TA-06734,S-0058,3.73
TA-00860,S-0072,3.73
TA-13117,S-0013,3.72
TA-09858,S-0041,3.72
TA-07913,S-0041,3.72
TA-01154,S-0064,3.72
TA-10259,S-0026,3.71
TA-07849,S-0013,3.71
TA-11157,S-0072,3.71
TA-18812,S-0072,3.71
TA-02547,S-0072,3.7
TA-11749,S-0072,3.7
TA-07098,S-0058,3.7
TA-09847,S-0041,3.7
TA-01683,S-0062,3.69
TA-12147,S-0041,3.69
TA-15158,S-0041,3.69
TA-00248,S-0072,3.69
TA-06571,S-0072,3.69
TA-11013,S-0026,3.68
TA-17736,S-0026,3.68
TA-01104,S-0072,3.68
TA-07687,S-0058,3.68
TA-03528,S-0072,3.67
TA-18160,S-0041,3.67
TA-06494,S-0072,3.66
TA-12730,S-0058,3.66
TA-17802,S-0013,3.66
TA-00730,S-0072,3.66
TA-03785,S-0026,3.66
TA-13593,S-0072,3.66
TA-05321,S-0041,3.66
TA-13819,S-0013,3.66
TA-02430,S-0041,3.65
TA-05538,S-0030,3.65
TA-12408,S-0072,3.65
TA-01748,S-0026,3.64
TA-09839,S-0041,3.64
TA-16647,S-0013,3.64
TA-08207,S-0058,3.64
TA-10169,S-0041,3.63
TA-07899,S-0041,3.63
TA-18853,S-0030,3.63
TA-14226,S-0041,3.62
TA-07438,S-0062,3.62
TA-20642,S-0072,3.62
TA-06608,S-0066,3.62
TA-14455,S-0013,3.62
TA-18184,S-0013,3.61
TA-13377,S-0041,3.61
TA-21097,S-0064,3.61
TA-09034,S-0013,3.61
TA-06031,S-0041,3.61
TA-05011,S-0041,3.6
TA-12336,S-0041,3.6
TA-09607,S-0066,3.59
TA-07321,S-0041,3.57
TA-17888,S-0041,3.57
TA-08088,S-0072,3.57
TA-14152,S-0013,3.57
TA-17126,S-0013,3.57
TA-21099,S-0064,3.57
TA-13161,S-0105,3.57
TA-08461,S-0013,3.56
TA-09842,S-0041,3.56
TA-14196,S-0041,3.56
TA-21110,S-0030,3.56
TA-12122,S-0041,3.55
TA-14899,S-0072,3.55
TA-09852,S-0041,3.55
TA-18111,S-0013,3.54
TA-17861,S-0013,3.54
TA-18112,S-0042,3.54
TA-05947,S-0041,3.53
TA-05471,S-0072,3.53
TA-16519,S-0072,3.53
TA-09385,S-0062,3.52
TA-16103,S-0013,3.52
TA-11136,S-0013,3.52
TA-05880,S-0041,3.52
TA-11815,S-0072,3.51
TA-06999,S-0013,3.51
TA-18862,S-0072,3.51
TA-03699,S-0062,3.51
TA-02205,S-0072,3.51
TA-07791,S-0081,3.51
TA-12160,S-0041,3.5
TA-00932,S-0072,3.5
TA-08957,S-0013,3.5
TA-19571,S-0064,3.49
TA-08605,S-0013,3.49
TA-14867,S-0041,3.49
TA-11803,S-0041,3.49
TA-11001,S-0018,3.49
TA-18860,S-0072,3.48
TA-20905,S-0013,3.48
TA-07933,S-0041,3.48
TA-09577,S-0013,3.48
TA-05448,S-0058,3.48
TA-00114,S-0072,3.47
TA-01136,S-0030,3.47
TA-06733,S-0058,3.47
TA-07237,S-0081,3.46
TA-06973,S-0072,3.46
TA-11482,S-0058,3.46
TA-19740,S-0026,3.46
TA-03826,S-0026,3.46
TA-15550,S-0013,3.46
TA-08604,S-0013,3.46
TA-08524,S-0072,3.45
TA-18857,S-0072,3.45
TA-05146,S-0072,3.45
TA-14151,S-0072,3.45
TA-08463,S-0013,3.45
TA-04218,S-0041,3.45
TA-17804,S-0013,3.44
TA-01835,S-0041,3.44
TA-12331,S-0041,3.44
TA-10747,S-0013,3.44
TA-01492,S-0041,3.44
TA-17862,S-0013,3.44
TA-00021,S-0030,3.43
TA-21100,S-0013,3.43
TA-15729,S-0041,3.43
TA-05907,S-0013,3.43
TA-11201,S-0013,3.42
TA-11814,S-0072,3.41
TA-13284,S-0041,3.41
TA-08714,S-0041,3.41
TA-07568,S-0041,3.41
TA-09724,S-0058,3.41
TA-00213,S-0072,3.4
TA-09727,S-0058,3.4
TA-02225,S-0066,3.4
TA-08060,S-0072,3.4
TA-04506,S-0072,3.39
TA-11243,S-0013,3.39
TA-14901,S-0072,3.38
TA-10665,S-0041,3.38
TA-12343,S-0072,3.38
TA-11607,S-0072,3.38
TA-11777,S-0013,3.37
TA-07912,S-0041,3.36
TA-06580,S-0058,3.36
TA-04023,S-0066,3.36
TA-07911,S-0041,3.36
TA-20711,S-0066,3.36
TA-06947,S-0072,3.36
TA-14205,S-0041,3.36
TA-14273,S-0013,3.35
TA-18011,S-0041,3.35
TA-18566,S-0041,3.35
TA-15873,S-0027,3.35
TA-13505,S-0013,3.34
TA-09911,S-0072,3.34
TA-03160,S-0066,3.34
TA-18591,S-0041,3.34
TA-17980,S-0041,3.34
TA-01839,S-0066,3.34
TA-00239,S-0072,3.34
TA-03780,S-0072,3.34
TA-07898,S-0041,3.33
TA-10105,S-0041,3.33
TA-11829,S-0041,3.32
TA-14166,S-0013,3.32
TA-09867,S-0041,3.32
TA-19902,S-0066,3.32
TA-01569,S-0072,3.32
TA-17128,S-0013,3.32
TA-00754,S-0041,3.31
TA-13044,S-0041,3.31
TA-11116,S-0072,3.31
TA-14864,S-0041,3.31
TA-06219,S-0072,3.31
TA-14248,S-0041,3.31
TA-18781,S-0072,3.3
TA-09366,S-0026,3.3
TA-16854,S-0041,3.3
TA-13912,S-0041,3.29
TA-07663,S-0054,3.29
TA-16601,S-0013,3.29
TA-10543,S-0066,3.29
TA-04275,S-0030,3.29
TA-06811,S-0072,3.29
TA-13039,S-0041,3.29
TA-13401,S-0013,3.29
TA-12520,S-0041,3.28
TA-15372,S-0072,3.27
TA-19487,S-0062,3.27
TA-15586,S-0041,3.27
TA-12284,S-0072,3.27
TA-01973,S-0041,3.27
TA-14896,S-0072,3.26
TA-03897,S-0013,3.26
TA-18826,S-0030,3.26
TA-17803,S-0013,3.26
TA-18845,S-0072,3.26
TA-11976,S-0041,3.25
TA-03779,S-0072,3.25
TA-04273,S-0030,3.25
TA-12444,S-0013,3.24
TA-10260,S-0066,3.24
TA-01552,S-0013,3.23
TA-09498,S-0041,3.23
TA-16560,S-0072,3.23
TA-13971,S-0026,3.22
TA-14027,S-0041,3.22
TA-01475,S-0072,3.22
TA-06034,S-0041,3.22
TA-02925,S-0066,3.22
TA-21120,S-0064,3.22
TA-10060,S-0072,3.21
TA-09838,S-0041,3.21
TA-02490,S-0066,3.21
TA-09606,S-0066,3.21
TA-19731,S-0066,3.21
TA-02389,S-0072,3.21
TA-10691,S-0041,3.21
TA-07648,S-0041,3.21
TA-14456,S-0013,3.21
TA-13112,S-0013,3.2
TA-07459,S-0013,3.2
TA-13475,S-0014,3.2
TA-16398,S-0013,3.19
TA-03899,S-0013,3.19
TA-19242,S-0030,3.19
TA-19239,S-0030,3.19
TA-18522,S-0026,3.19
TA-01131,S-0030,3.19
TA-12282,S-0072,3.19
TA-09566,S-0041,3.19
TA-14615,S-0013,3.18
TA-03560,S-0072,3.18
TA-10749,S-0013,3.17
TA-16481,S-0013,3.17
TA-11001,S-0064,3.17
TA-08758,S-0013,3.17
TA-15162,S-0041,3.17
TA-07946,S-0041,3.17
TA-15872,S-0027,3.16
TA-10091,S-0041,3.16
TA-03480,S-0041,3.15
TA-01329,S-0062,3.15
TA-14609,S-0041,3.15
TA-09630,S-0072,3.15
TA-04484,S-0062,3.15
TA-10750,S-0013,3.15
TA-14887,S-0072,3.14
TA-16100,S-0013,3.14
TA-07910,S-0041,3.14
TA-17042,S-0013,3.14
TA-03783,S-0066,3.14
TA-18835,S-0030,3.14
TA-18836,S-0030,3.14
TA-18832,S-0030,3.14
TA-18831,S-0030,3.14
TA-18828,S-0030,3.14
TA-18833,S-0030,3.14
TA-18830,S-0030,3.14
TA-01932,S-0072,3.14
TA-18825,S-0030,3.14
TA-18829,S-0030,3.14
TA-16208,S-0041,3.13
TA-13604,S-0072,3.13
TA-07674,S-0058,3.12
TA-16872,S-0013,3.12
TA-07810,S-0066,3.12
TA-19245,S-0030,3.12
TA-09750,S-0013,3.12
TA-08233,S-0013,3.11
TA-04285,S-0072,3.11
TA-11115,S-0072,3.11
TA-16486,S-0013,3.1
TA-17336,S-0013,3.1
TA-19598,S-0013,3.1
TA-16207,S-0041,3.1
TA-12067,S-0058,3.1
TA-10100,S-0041,3.1
TA-10377,S-0062,3.1
TA-16086,S-0013,3.1
TA-16834,S-0013,3.1
TA-09748,S-0013,3.1
TA-16836,S-0013,3.1
TA-09256,S-0041,3.09
TA-12123,S-0013,3.09
TA-10746,S-0041,3.08
TA-17414,S-0072,3.08
TA-00942,S-0066,3.08
TA-01660,S-0064,3.08
TA-09851,S-0041,3.07
TA-10732,S-0072,3.07
TA-20584,S-0041,3.07
TA-15166,S-0041,3.06
TA-00434,S-0066,3.06
TA-13768,S-0058,3.06
TA-15207,S-0041,3.06
TA-01637,S-0108,3.06
TA-12365,S-0041,3.06
TA-10188,S-0072,3.05
TA-01805,S-0041,3.05
TA-08764,S-0062,3.05
TA-16484,S-0013,3.05
TA-04483,S-0041,3.05
TA-16487,S-0013,3.05
TA-19777,S-0011,3.05
TA-09956,S-0041,3.05
TA-05902,S-0041,3.04
TA-00168,S-0031,3.04
TA-01823,S-0072,3.04
TA-11052,S-0072,3.04
TA-18598,S-0013,3.04
TA-01366,S-0041,3.04
TA-12139,S-0041,3.04
TA-09837,S-0041,3.04
TA-12507,S-0041,3.03
TA-09846,S-0041,3.03
TA-20364,S-0041,3.03
TA-07333,S-0041,3.03
TA-19038,S-0064,3.02
TA-19039,S-0064,3.02
TA-18945,S-0013,3.02
TA-10714,S-0041,3.01
TA-07932,S-0041,3.01
TA-04390,S-0041,3.01
TA-09673,S-0041,3.01
TA-09111,S-0026,3.01
TA-10101,S-0041,3.0
TA-13035,S-0072,3.0
TA-11768,S-0026,3.0
TA-10025,S-0066,3.0
TA-00199,S-0072,2.99
TA-12164,S-0041,2.99
TA-05724,S-0072,2.99
TA-10687,S-0041,2.99
TA-09872,S-0041,2.99
TA-08048,S-0013,2.99
TA-13635,S-0041,2.99
TA-04057,S-0072,2.99
TA-04062,S-0030,2.99
TA-14493,S-0041,2.98
TA-19690,S-0026,2.98
TA-06480,S-0041,2.98
TA-13062,S-0072,2.97
TA-19391,S-0066,2.97
TA-00703,S-0066,2.97
TA-02964,S-0041,2.97
TA-18293,S-0026,2.96
TA-06880,S-0062,2.96
TA-03781,S-0066,2.96
TA-05065,S-0072,2.95
TA-17174,S-0013,2.95
TA-05243,S-0062,2.95
TA-18856,S-0030,2.95
TA-18854,S-0030,2.95
TA-03367,S-0013,2.95
TA-12643,S-0013,2.95
TA-03880,S-0026,2.95
TA-16727,S-0013,2.94
TA-00048,S-0026,2.94
TA-09785,S-0041,2.94
TA-05061,S-0072,2.94
TA-08663,S-0072,2.94
TA-14128,S-0072,2.93
TA-15841,S-0013,2.93
TA-21159,S-0072,2.93
TA-19559,S-0062,2.93
TA-14427,S-0041,2.93
TA-05939,S-0041,2.92
TA-05116,S-0041,2.92
TA-10063,S-0058,2.92
TA-17153,S-0072,2.92
TA-18159,S-0013,2.92
TA-09024,S-0058,2.91
TA-02826,S-0041,2.91
TA-10712,S-0013,2.91
TA-09965,S-0041,2.9
TA-03230,S-0072,2.9
TA-15316,S-0072,2.89
TA-04750,S-0072,2.89
TA-00804,S-0072,2.89
TA-07470,S-0013,2.89
TA-09005,S-0072,2.88
TA-07978,S-0072,2.88
TA-08037,S-0041,2.88
TA-17338,S-0013,2.88
TA-16733,S-0013,2.88
TA-13840,S-0041,2.87
TA-13029,S-0072,2.87
TA-06849,S-0058,2.87
TA-09306,S-0027,2.87
TA-07685,S-0058,2.87
TA-08051,S-0072,2.87
TA-11000,S-0018,2.86
TA-11069,S-0066,2.86
TA-04391,S-0041,2.86
TA-06025,S-0041,2.86
TA-07908,S-0041,2.85
TA-16576,S-0013,2.85
TA-00617,S-0081,2.85
TA-10579,S-0041,2.85
TA-12355,S-0026,2.85
TA-11676,S-0072,2.85
TA-03114,S-0072,2.84
TA-15528,S-0041,2.84
TA-08307,S-0013,2.83
TA-07320,S-0041,2.83
TA-17110,S-0058,2.83
TA-14869,S-0041,2.83
TA-16782,S-0026,2.82
TA-02462,S-0062,2.82
TA-09077,S-0058,2.82
TA-09078,S-0058,2.82
TA-17109,S-0058,2.82
TA-09464,S-0041,2.82
TA-07274,S-0013,2.81
TA-18352,S-0041,2.81
TA-15107,S-0041,2.81
TA-14426,S-0041,2.8
TA-18332,S-0013,2.8
TA-13858,S-0041,2.79
TA-17366,S-0041,2.79
TA-15243,S-0072,2.79
TA-11816,S-0072,2.78
TA-08591,S-0041,2.77
TA-01449,S-0041,2.77
TA-10248,S-0041,2.77
TA-10095,S-0041,2.77
TA-10397,S-0072,2.77
TA-16762,S-0072,2.76
TA-17196,S-0059,2.75
TA-12068,S-0058,2.75
TA-13750,S-0013,2.75
TA-01972,S-0072,2.75
TA-03227,S-0072,2.75
TA-12133,S-0041,2.74
TA-16857,S-0072,2.74
TA-06816,S-0072,2.74
TA-18250,S-0041,2.74
TA-05991,S-0072,2.74
TA-09912,S-0072,2.74
TA-02564,S-0072,2.74
TA-00027,S-0062,2.74
TA-06173,S-0072,2.73
TA-08590,S-0041,2.73
TA-13710,S-0041,2.73
TA-15694,S-0041,2.72
TA-13592,S-0072,2.72
TA-03603,S-0041,2.72
TA-10062,S-0072,2.71
TA-07837,S-0013,2.71
TA-14136,S-0072,2.7
TA-08583,S-0058,2.7
TA-15249,S-0013,2.7
TA-09966,S-0041,2.7
TA-11375,S-0026,2.7
TA-14449,S-0078,2.7
TA-17406,S-0041,2.7
TA-09277,S-0027,2.7
TA-19276,S-0062,2.7
TA-14150,S-0072,2.7
TA-11120,S-0072,2.7
TA-07900,S-0041,2.69
TA-10098,S-0041,2.69
TA-08250,S-0041,2.69
TA-03079,S-0072,2.69
TA-01369,S-0081,2.69
TA-13167,S-0041,2.69
TA-14431,S-0041,2.69
TA-03046,S-0026,2.69
TA-12407,S-0072,2.68
TA-11542,S-0072,2.68
TA-02497,S-0005,2.68
TA-14249,S-0041,2.68
TA-04226,S-0041,2.67
TA-19756,S-0066,2.67
TA-05968,S-0066,2.67
TA-19260,S-0030,2.67
TA-15814,S-0072,2.67
TA-19262,S-0030,2.67
TA-19263,S-0030,2.67
TA-19264,S-0030,2.67
TA-07944,S-0041,2.67
TA-02626,S-0041,2.67
TA-07178,S-0072,2.67
TA-06045,S-0072,2.66
TA-15154,S-0072,2.66
TA-10204,S-0013,2.66
TA-07924,S-0041,2.65
TA-13934,S-0041,2.65
TA-00316,S-0072,2.65
TA-08050,S-0013,2.65
TA-19488,S-0062,2.65
TA-15312,S-0041,2.65
TA-20124,S-0072,2.65
TA-15274,S-0072,2.65
TA-12707,S-0072,2.64
TA-11017,S-0066,2.64
TA-16512,S-0058,2.63
TA-05937,S-0041,2.63
TA-00818,S-0072,2.63
TA-18290,S-0026,2.63
TA-09067,S-0058,2.63
TA-18291,S-0026,2.63
TA-14429,S-0041,2.63
TA-16312,S-0026,2.63
TA-08065,S-0041,2.62
TA-04884,S-0058,2.62
TA-07043,S-0072,2.62
TA-11443,S-0058,2.62
TA-05694,S-0041,2.62
TA-21177,S-0072,2.61
TA-19755,S-0066,2.6
TA-01912,S-0066,2.6
TA-11000,S-0064,2.6
TA-01780,S-0041,2.6
TA-08932,S-0013,2.6
TA-01031,S-0041,2.6
TA-07930,S-0041,2.59
TA-01674,S-0072,2.59
TA-14015,S-0041,2.59
TA-19467,S-0041,2.59
TA-18113,S-0042,2.59
TA-19500,S-0026,2.58
TA-17807,S-0072,2.58
TA-13563,S-0072,2.58
TA-05034,S-0081,2.58
TA-08231,S-0072,2.58
TA-04886,S-0058,2.58
TA-01779,S-0041,2.57
TA-11825,S-0041,2.57
TA-13751,S-0013,2.57
TA-12529,S-0041,2.57
TA-00140,S-0066,2.56
TA-07917,S-0022,2.56
TA-09974,S-0041,2.56
TA-06111,S-0041,2.56
TA-14400,S-0059,2.56
TA-01605,S-0066,2.56
TA-10757,S-0072,2.55
TA-02965,S-0041,2.55
TA-01821,S-0072,2.55
TA-08038,S-0072,2.55
TA-02110,S-0072,2.55
TA-17641,S-0072,2.55
TA-01327,S-0041,2.55
TA-10331,S-0041,2.55
TA-11672,S-0072,2.54
TA-13270,S-0005,2.54
TA-14866,S-0041,2.54
TA-16630,S-0058,2.53
TA-19569,S-0072,2.53
TA-04791,S-0072,2.53
TA-12905,S-0072,2.53
TA-10341,S-0013,2.53
TA-07431,S-0072,2.52
TA-18186,S-0013,2.52
TA-09006,S-0072,2.52
TA-05542,S-0072,2.52
TA-07929,S-0041,2.52
TA-08717,S-0041,2.51
TA-20699,S-0066,2.51
TA-17378,S-0013,2.51
TA-02082,S-0072,2.51
TA-02429,S-0041,2.51
TA-06815,S-0072,2.51
TA-04618,S-0054,2.51
TA-14459,S-0013,2.5
TA-14458,S-0013,2.5
TA-07972,S-0013,2.5
TA-19653,S-0066,2.5
TA-11100,S-0066,2.5
TA-14460,S-0013,2.5
TA-05982,S-0081,2.5
TA-13914,S-0041,2.5
TA-11238,S-0058,2.49
TA-14729,S-0041,2.49
TA-05763,S-0072,2.48
TA-17657,S-0042,2.48
TA-01464,S-0041,2.48
TA-14636,S-0041,2.48
TA-10532,S-0058,2.48
TA-20091,S-0062,2.47
TA-09610,S-0041,2.47
TA-01673,S-0062,2.47
TA-00642,S-0041,2.46
TA-09510,S-0041,2.46
TA-08694,S-0013,2.46
TA-12279,S-0013,2.46
TA-09110,S-0026,2.46
TA-10334,S-0041,2.46
TA-06061,S-0062,2.46
TA-08716,S-0041,2.45
TA-19680,S-0072,2.45
TA-00506,S-0072,2.45
TA-00827,S-0072,2.45
TA-19014,S-0018,2.44
TA-06417,S-0066,2.44
TA-12922,S-0041,2.44
TA-15275,S-0072,2.44
TA-08049,S-0013,2.44
TA-07926,S-0041,2.43
TA-11853,S-0013,2.42
TA-11854,S-0013,2.42
TA-20416,S-0072,2.42
TA-13033,S-0013,2.42
TA-14267,S-0026,2.41
TA-05125,S-0058,2.41
TA-13856,S-0041,2.41
TA-07808,S-0066,2.41
TA-12500,S-0013,2.41
TA-08623,S-0041,2.41
TA-15348,S-0072,2.41
TA-10203,S-0072,2.41
TA-03210,S-0072,2.41
TA-09875,S-0041,2.4
TA-05472,S-0041,2.4
TA-00856,S-0041,2.4
TA-05229,S-0041,2.4
TA-07165,S-0013,2.4
TA-15315,S-0072,2.39
TA-14308,S-0041,2.39
TA-15152,S-0072,2.39
TA-15813,S-0066,2.38
TA-04293,S-0072,2.38
TA-00062,S-0041,2.38
TA-19012,S-0062,2.37
TA-15754,S-0041,2.37
TA-01822,S-0072,2.37
TA-16162,S-0005,2.37
TA-09866,S-0041,2.37
TA-12419,S-0041,2.37
TA-15648,S-0041,2.36
TA-19011,S-0062,2.36
TA-09050,S-0062,2.36
TA-14730,S-0041,2.36
TA-09784,S-0041,2.36
TA-02616,S-0041,2.36
TA-15866,S-0072,2.36
TA-15631,S-0072,2.36
TA-07897,S-0041,2.36
TA-00140,S-0087,2.36
TA-06479,S-0041,2.35
TA-18340,S-0072,2.35
TA-00667,S-0072,2.35
TA-13804,S-0072,2.35
TA-12670,S-0041,2.35
TA-19027,S-0018,2.35
TA-05399,S-0058,2.35
TA-08458,S-0013,2.35
TA-08474,S-0041,2.35
TA-16019,S-0005,2.34
TA-03724,S-0041,2.34
TA-15878,S-0059,2.34
TA-10537,S-0041,2.33
TA-00641,S-0041,2.33
TA-01465,S-0041,2.33
TA-12417,S-0041,2.33
TA-09645,S-0081,2.33
TA-04788,S-0026,2.33
TA-07905,S-0041,2.32
TA-12324,S-0013,2.32
TA-10594,S-0013,2.32
TA-06706,S-0041,2.32
TA-14501,S-0041,2.32
TA-08208,S-0072,2.32
TA-09962,S-0041,2.32
TA-11119,S-0072,2.31
TA-11131,S-0072,2.31
TA-15109,S-0041,2.31
TA-19033,S-0064,2.31
TA-08313,S-0013,2.31
TA-16320,S-0041,2.31
TA-15468,S-0072,2.31
TA-19530,S-0062,2.31
TA-05234,S-0072,2.3
TA-11675,S-0072,2.29
TA-00207,S-0072,2.29
TA-04804,S-0005,2.29
TA-02059,S-0041,2.28
TA-00675,S-0066,2.28
TA-08624,S-0041,2.27
TA-09992,S-0041,2.27
TA-19652,S-0062,2.26
TA-08405,S-0041,2.26
TA-19496,S-0018,2.26
TA-12250,S-0072,2.26
TA-04656,S-0072,2.26
TA-06175,S-0072,2.26
TA-09272,S-0072,2.26
TA-18565,S-0041,2.25
TA-17787,S-0072,2.25
TA-08817,S-0062,2.25
TA-16734,S-0013,2.25
TA-19750,S-0026,2.24
TA-15248,S-0026,2.24
TA-03659,S-0072,2.24
TA-07923,S-0041,2.24
TA-07922,S-0041,2.24
TA-19366,S-0066,2.23
TA-01335,S-0066,2.23
TA-01153,S-0066,2.23
TA-20135,S-0066,2.23
TA-02981,S-0041,2.23
TA-19014,S-0064,2.22
TA-14123,S-0013,2.22
TA-12652,S-0041,2.22
TA-19269,S-0030,2.22
TA-19270,S-0030,2.22
TA-19275,S-0030,2.22
TA-20407,S-0041,2.21
TA-14487,S-0013,2.2
TA-02565,S-0072,2.2
TA-09456,S-0041,2.2
TA-02622,S-0072,2.2
TA-12518,S-0041,2.2
TA-12709,S-0072,2.2
TA-10510,S-0072,2.2
TA-02111,S-0072,2.2
TA-12925,S-0041,2.2
TA-17899,S-0072,2.19
TA-04064,S-0041,2.19
TA-07955,S-0041,2.19
TA-10997,S-0072,2.19
TA-00064,S-0041,2.18
TA-11228,S-0072,2.18
TA-18567,S-0041,2.18
TA-13698,S-0041,2.18
TA-11808,S-0072,2.18
TA-00934,S-0072,2.18
TA-13624,S-0041,2.17
TA-07567,S-0041,2.17
TA-13309,S-0072,2.16
TA-13217,S-0005,2.16
TA-00903,S-0072,2.16
TA-12415,S-0072,2.16
TA-19606,S-0072,2.15
TA-19688,S-0072,2.15
TA-15221,S-0013,2.14
TA-12135,S-0041,2.14
TA-02108,S-0072,2.14
TA-19027,S-0064,2.13
TA-12132,S-0041,2.13
TA-06548,S-0072,2.13
TA-19256,S-0018,2.13
TA-11038,S-0066,2.13
TA-10587,S-0066,2.13
TA-03518,S-0041,2.12
TA-12644,S-0013,2.12
TA-07947,S-0041,2.12
TA-06605,S-0041,2.11
TA-13331,S-0041,2.11
TA-13838,S-0041,2.11
TA-06414,S-0066,2.11
TA-01450,S-0072,2.11
TA-10512,S-0013,2.11
TA-18728,S-0062,2.11
TA-08302,S-0041,2.11
TA-08301,S-0041,2.11
TA-19470,S-0072,2.1
TA-09854,S-0041,2.1
TA-12894,S-0062,2.1
TA-12924,S-0041,2.1
TA-08960,S-0041,2.09
TA-00657,S-0066,2.09
TA-05384,S-0041,2.09
TA-02865,S-0041,2.09
TA-02226,S-0066,2.09
TA-16640,S-0013,2.09
TA-19709,S-0013,2.08
TA-12285,S-0072,2.08
TA-12255,S-0041,2.08
TA-10558,S-0013,2.08
TA-10557,S-0013,2.08
TA-18744,S-0072,2.07
TA-19668,S-0066,2.06
TA-19496,S-0026,2.06
TA-07683,S-0058,2.05
TA-16682,S-0013,2.05
TA-13623,S-0041,2.04
TA-10117,S-0072,2.03
TA-06596,S-0081,2.03
TA-19498,S-0041,2.03
TA-01086,S-0041,2.03
TA-01369,S-0018,2.01
TA-10463,S-0041,2.01
TA-17643,S-0072,2.01
TA-02241,S-0072,2.01
TA-07927,S-0041,2.01
TA-04774,S-0066,2.0
TA-14410,S-0072,2.0
TA-09745,S-0013,2.0
TA-12364,S-0041,2.0
TA-00269,S-0062,1.99
TA-00165,S-0062,1.99
TA-17692,S-0072,1.99
TA-14620,S-0013,1.99
TA-02675,S-0041,1.99
TA-05449,S-0058,1.99
TA-07682,S-0058,1.99
TA-11194,S-0013,1.98
TA-13361,S-0072,1.98
TA-09509,S-0041,1.98
TA-05519,S-0041,1.98
TA-01085,S-0041,1.98
TA-06604,S-0041,1.98
TA-03484,S-0062,1.98
TA-08156,S-0066,1.97
TA-06923,S-0072,1.97
TA-14026,S-0013,1.96
TA-15267,S-0072,1.96
TA-09957,S-0041,1.96
TA-08251,S-0041,1.95
TA-08963,S-0062,1.95
TA-01083,S-0041,1.95
TA-13905,S-0041,1.95
TA-12138,S-0041,1.95
TA-13557,S-0041,1.95
TA-19743,S-0066,1.95
TA-05034,S-0066,1.95
TA-20133,S-0066,1.95
TA-20134,S-0066,1.95
TA-08862,S-0041,1.95
TA-06269,S-0041,1.94
TA-17771,S-0072,1.94
TA-12710,S-0072,1.94
TA-16055,S-0026,1.94
TA-21141,S-0072,1.94
TA-09958,S-0041,1.94
TA-15349,S-0072,1.94
TA-15577,S-0041,1.94
TA-08003,S-0013,1.93
TA-00905,S-0072,1.93
TA-12661,S-0041,1.93
TA-02569,S-0072,1.92
TA-05317,S-0041,1.92
TA-12468,S-0072,1.92
TA-18865,S-0072,1.91
TA-00448,S-0072,1.91
TA-04202,S-0041,1.91
TA-12653,S-0041,1.91
TA-00278,S-0066,1.91
TA-19086,S-0026,1.91
TA-18341,S-0072,1.9
TA-19595,S-0072,1.9
TA-08234,S-0013,1.9
TA-06670,S-0041,1.9
TA-05277,S-0041,1.89
TA-04730,S-0072,1.89
TA-12354,S-0026,1.89
TA-11213,S-0072,1.88
TA-05804,S-0072,1.88
TA-10279,S-0013,1.88
TA-11032,S-0072,1.87
TA-13502,S-0013,1.87
TA-07335,S-0041,1.86
TA-16053,S-0041,1.86
TA-10507,S-0041,1.86
TA-19562,S-0072,1.86
TA-11003,S-0018,1.86
TA-15309,S-0041,1.86
TA-02112,S-0072,1.85
TA-11049,S-0013,1.84
TA-06595,S-0081,1.84
TA-02709,S-0066,1.84
TA-11117,S-0072,1.84
TA-00402,S-0041,1.84
TA-12225,S-0013,1.84
TA-05461,S-0072,1.83
TA-07368,S-0005,1.83
TA-10508,S-0041,1.83
TA-04770,S-0072,1.83
TA-20095,S-0030,1.83
TA-01707,S-0041,1.83
TA-17741,S-0072,1.83
TA-13069,S-0072,1.83
TA-12578,S-0013,1.83
TA-07673,S-0013,1.82
TA-09139,S-0041,1.81
TA-19867,S-0062,1.81
